Tick,Active_Agents,Compute_Time_sec,CPU_Usage_percent,RAM_Usage_MB,Routing_Queue_Size,Routes_Per_Sec
60,10000,0.11513086400009342,67.8,227.65234375,91,929.3771998437636
61,10000,0.11361920600029407,63.2,228.61328125,105,800.9209288063893
62,10000,0.10900172699984978,64.0,230.5078125,99,963.2874899325651
63,10000,0.10704889799944795,64.3,232.515625,101,924.8110148738808
64,10000,0.09326120800051285,62.3,233.3828125,99,1082.9797529477057
65,10000,0.09860383300019748,64.0,235.16015625,103,1004.0177647029373
66,10000,0.11591226600012305,62.8,237.1640625,86,888.6031095267402
67,10000,0.10449386400068761,61.2,238.16796875,99,823.0148327124174
68,10000,0.11237161899953207,64.8,239.0390625,110,881.0053720095663
69,10000,0.1054475500004628,63.3,239.984375,106,1043.1726483879163
70,10000,0.12388260300031106,63.3,242.27734375,89,855.648795172102
71,10000,0.10406700900057331,62.2,244.8359375,84,855.2181988771264
72,10000,0.10261478400025226,59.3,245.78125,102,818.5954959452383
73,10000,0.13045440099995176,62.4,246.8125,91,781.882398893064
74,10000,0.07806454100045812,59.5,249.21484375,101,1165.7021079450908
75,10000,0.11254371099948912,64.2,251.41796875,82,897.4290886894469
76,10000,0.08697781099999702,63.7,252.390625,90,942.7691851201315
77,10000,0.12049299799946311,67.4,254.77734375,92,746.9313694095405
78,10000,0.10527940199972363,70.9,255.8671875,100,873.8651460068277
79,10000,0.10316981199957809,63.4,258.05859375,82,969.2757800160472
80,10000,0.08227857800011407,62.1,259.0625,95,996.6142098358374
81,10000,0.09804726499987737,65.7,260.921875,104,968.9204487256102
82,10000,0.09788379900055588,65.6,262.046875,98,1062.4843034485143
83,10000,0.11493447199973161,66.4,264.62109375,88,852.6597659945646
84,10000,0.09227520300009928,63.2,265.83984375,110,953.6689938238914
85,10000,0.11099147100048867,63.9,266.73828125,117,991.0671424430053
86,10000,0.10012092099987058,63.3,269.03125,100,1168.586932996264
87,10000,0.10346103699976084,75.3,270.50390625,91,966.547435632519
88,10000,0.12189874299929215,75.0,272.48046875,93,746.5212336154149
89,10000,0.13313301900052465,71.3,274.11328125,102,698.5494710341806
90,10000,0.08518387299955066,62.1,276.42578125,123,1197.4097491497955
91,10000,0.11960047999946255,65.8,278.671875,115,1028.4239661960614
92,10000,0.12356035299944779,66.9,279.62109375,86,930.7192574993206
93,10000,0.09697296200010896,64.5,281.93359375,104,886.8451393688827
94,10000,0.12412705899987486,63.4,282.8515625,95,837.8511570156902
95,10000,0.09396799600017403,62.2,285.17578125,91,1010.9825051480726
96,10000,0.0781338599999799,61.9,286.44921875,81,1164.6679173411299
97,10000,0.08988558400051261,62.4,288.6015625,86,901.145616404273
98,10000,0.07892384600017976,63.8,289.45703125,108,1089.657997657693
99,10000,0.10498112100049184,65.3,290.66796875,101,1028.756398967144
100,10000,0.1006417570006306,61.9,292.44140625,105,1003.5595861006992
101,10000,0.11519125299946609,64.8,293.68359375,0,911.5275445479066
102,10000,0.0,58.0,295.9375,0,0.0
103,10000,0.0,60.7,297.55078125,0,0.0
104,10000,0.0,56.1,298.15234375,0,0.0
105,10000,0.0,56.9,298.81640625,0,0.0
106,10000,0.0,59.8,300.171875,0,0.0
107,10000,0.0,57.0,300.39453125,0,0.0
108,10000,0.0,57.4,301.6328125,0,0.0
109,10000,0.0,56.7,302.125,0,0.0
110,10000,0.0,57.1,303.75,0,0.0
111,10000,0.0,59.1,304.44140625,0,0.0
112,10000,0.0,53.8,304.359375,0,0.0
113,10000,0.0,55.9,305.44921875,0,0.0
114,10000,0.0,56.7,307.03515625,0,0.0
115,10000,0.0,60.3,307.27734375,0,0.0
116,10000,0.0,56.4,308.58984375,0,0.0
117,10000,0.0,61.2,308.88671875,0,0.0
118,10000,0.0,57.5,310.5078125,0,0.0
119,10000,0.0,57.0,310.98828125,0,0.0
120,10000,0.0,56.4,312.1484375,0,0.0
121,10000,0.0,55.2,312.53125,0,0.0
122,10000,0.0,58.1,313.48046875,0,0.0
123,10000,0.0,58.0,313.25390625,0,0.0
124,10000,0.0,53.5,314.58984375,0,0.0
125,10000,0.0,59.8,316.0390625,0,0.0
126,10000,0.0,54.9,316.5,0,0.0
127,10000,0.0,53.8,316.83203125,0,0.0
128,10000,0.0,56.2,317.91015625,0,0.0
129,10000,0.0,56.7,318.84765625,0,0.0
130,10000,0.0,58.3,318.625,6014,0.0
131,10000,6.7807410929999605,96.7,319.01171875,0,886.9237031050338
132,10000,0.0,60.4,321.0,0,0.0
133,10000,0.0,56.3,320.1875,0,0.0
134,10000,0.0,57.8,320.0390625,0,0.0
135,10000,0.0,55.3,321.06640625,0,0.0
136,10000,0.0,55.9,321.04296875,0,0.0
137,10000,0.0,56.5,322.234375,0,0.0
138,10000,0.0,58.0,322.4140625,0,0.0
139,10000,0.0,55.1,322.87109375,0,0.0
140,10000,0.0,56.8,322.96875,0,0.0
141,10000,0.0,56.8,322.96875,0,0.0
142,10000,0.0,53.8,322.96875,0,0.0
143,10000,0.0,55.5,321.96875,0,0.0
144,10000,0.0,55.6,321.015625,0,0.0
145,10000,0.0,56.2,321.51953125,0,0.0
146,10000,0.0,58.1,321.640625,0,0.0
147,10000,0.0,58.0,321.640625,0,0.0
148,10000,0.0,55.5,321.640625,0,0.0
149,10000,0.0,55.6,321.640625,0,0.0
150,10000,0.0,58.9,321.640625,0,0.0
151,10000,0.0,57.6,321.640625,0,0.0
152,10000,0.0,56.9,321.640625,0,0.0
153,10000,0.0,55.2,321.640625,0,0.0
154,10000,0.0,56.7,321.640625,0,0.0
155,10000,0.0,55.3,321.640625,0,0.0
156,10000,0.0,58.4,321.640625,0,0.0
157,10000,0.0,62.0,321.640625,0,0.0
158,10000,0.0,59.9,321.640625,0,0.0
159,10000,0.0,62.5,321.64453125,0,0.0
160,10000,0.0,64.6,321.65234375,0,0.0
161,10000,0.0,58.3,321.6640625,0,0.0
162,10000,0.0,56.8,321.67578125,0,0.0
163,10000,0.0,55.0,321.6953125,0,0.0
164,10000,0.0,58.7,321.6953125,0,0.0
165,10000,0.0,55.0,321.76171875,0,0.0
166,10000,0.0,59.9,321.76171875,0,0.0
167,10000,0.0,58.0,321.76171875,0,0.0
168,10000,0.0,55.0,321.76953125,0,0.0
169,10000,0.0,59.1,321.8046875,0,0.0
170,10000,0.0,60.6,321.8046875,0,0.0
171,10000,0.0,53.5,321.87109375,0,0.0
172,10000,0.0,60.3,321.87109375,0,0.0
173,10000,0.0,59.9,321.875,0,0.0
174,10000,0.0,65.9,321.9453125,0,0.0
175,10000,0.0,59.0,321.9453125,0,0.0
176,10000,0.0,57.6,321.9453125,0,0.0
177,10000,0.0,58.2,321.953125,0,0.0
178,10000,0.0,58.2,321.9609375,0,0.0
179,10000,0.0,57.3,321.9921875,0,0.0
180,10000,0.0,54.6,321.99609375,0,0.0
181,10000,0.0,56.8,322.0625,0,0.0
182,10000,0.0,62.2,322.09375,0,0.0
183,10000,0.0,58.7,322.12109375,0,0.0
184,10000,0.0,61.1,322.1640625,0,0.0
185,10000,0.0,56.4,322.234375,0,0.0
186,10000,0.0,59.1,322.234375,0,0.0
187,10000,0.0,61.5,322.26953125,0,0.0
188,10000,0.0,76.0,322.3125,0,0.0
189,10000,0.0,69.1,322.3125,0,0.0
190,10000,0.0,58.5,322.34375,0,0.0
191,10000,0.0,62.2,322.37109375,0,0.0
192,10000,0.0,57.4,322.41015625,0,0.0
193,10000,0.0,57.1,322.4453125,0,0.0
194,10000,0.0,61.1,322.5,0,0.0
195,10000,0.0,55.1,322.51171875,0,0.0
196,10000,0.0,59.6,322.57421875,0,0.0
197,10000,0.0,55.0,322.60546875,0,0.0
198,10000,0.9027836559998832,86.5,322.83984375,0,1083.3160231692614
199,10000,0.0,60.5,322.94140625,0,0.0
200,10000,0.0,56.4,323.16796875,0,0.0
201,10000,0.0,59.4,323.20703125,0,0.0
202,10000,0.0,56.3,323.2421875,0,0.0
203,10000,0.0,57.7,323.26953125,0,0.0
204,10000,0.0,58.9,323.33984375,0,0.0
205,10000,0.0,58.2,323.359375,0,0.0
206,10000,0.0,54.9,323.37109375,0,0.0
207,10000,0.0,54.8,323.390625,0,0.0
208,10000,0.0,59.6,323.546875,0,0.0
209,10000,0.0,58.1,323.96484375,0,0.0
210,10000,0.0,58.4,323.44921875,0,0.0
211,10000,0.0,54.9,323.84765625,0,0.0
212,10000,0.0,55.4,324.19140625,0,0.0
213,10000,0.0,59.5,324.34375,0,0.0
214,10000,0.0,62.8,325.12109375,0,0.0
215,10000,0.0,62.7,324.546875,0,0.0
216,10000,0.0,62.4,326.11328125,0,0.0
217,10000,0.0,64.4,326.32421875,0,0.0
218,10000,0.0,70.9,325.65625,0,0.0
219,10000,0.0,63.9,327.265625,0,0.0
220,10000,0.0,62.2,326.58203125,0,0.0
221,10000,0.0,60.4,326.6484375,0,0.0
222,10000,0.0,65.9,327.9296875,0,0.0
223,10000,0.0,66.3,328.55859375,0,0.0
224,10000,0.0,66.1,329.15625,0,0.0
225,10000,0.0,60.4,329.47265625,0,0.0
226,10000,0.0,63.0,330.140625,0,0.0
227,10000,0.0,66.4,330.3984375,0,0.0
228,10000,0.0,65.5,331.15625,0,0.0
229,10000,0.0,71.9,331.71875,0,0.0
230,10000,0.0,67.3,332.234375,0,0.0
231,10000,0.0,58.1,332.6171875,0,0.0
232,10000,0.0,70.2,333.140625,0,0.0
233,10000,0.0,68.3,333.796875,0,0.0
234,10000,0.0,67.5,333.09765625,0,0.0
235,10000,0.0,74.8,334.46484375,0,0.0
236,10000,0.0,70.3,334.578125,0,0.0
237,10000,0.0,71.2,334.8203125,0,0.0
238,10000,0.0,51.7,335.08984375,0,0.0
239,10000,0.0,70.2,334.21484375,0,0.0
240,10000,0.0,69.7,335.421875,0,0.0
241,10000,0.0,68.7,335.484375,0,0.0
242,10000,0.0,64.3,335.80859375,0,0.0
243,10000,0.0,67.3,335.95703125,0,0.0
244,10000,0.0,60.8,335.33203125,0,0.0
245,10000,0.0,61.7,336.91015625,0,0.0
246,10000,0.0,60.2,337.3203125,0,0.0
247,10000,0.0,59.6,336.453125,0,0.0
248,10000,0.0,56.9,337.76953125,0,0.0
249,10000,7.4182978280005045,96.5,337.96875,0,810.6981061477532
250,10000,0.0,56.3,338.93359375,0,0.0
251,10000,0.0,59.5,339.10546875,0,0.0
252,10000,0.0,53.2,339.5703125,0,0.0
253,10000,0.0,62.7,339.48828125,0,0.0
254,10000,0.0,53.8,340.15234375,0,0.0
255,10000,0.0,53.6,340.19140625,0,0.0
256,10000,0.0,56.4,340.37109375,0,0.0
257,10000,0.0,57.6,340.27734375,0,0.0
258,10000,0.0,57.4,340.6875,0,0.0
259,10000,0.0,58.4,340.73046875,0,0.0
260,10000,0.0,59.3,340.96875,0,0.0
261,10000,0.0,57.7,341.24609375,0,0.0
262,10000,0.0,65.4,341.3046875,0,0.0
263,10000,0.0,55.8,341.30859375,0,0.0
264,10000,0.0,52.4,341.296875,0,0.0
265,10000,0.0,54.7,341.28125,0,0.0
266,10000,0.0,58.8,341.2890625,0,0.0
267,10000,0.0,56.7,341.1796875,0,0.0
268,10000,0.0,53.9,341.2421875,0,0.0
269,10000,0.0,55.9,341.1640625,0,0.0
270,10000,0.0,58.4,341.1875,0,0.0
271,10000,0.0,57.4,341.17578125,0,0.0
272,10000,0.0,57.8,341.26171875,0,0.0
273,10000,0.0,53.1,342.1484375,0,0.0
274,10000,0.0,54.0,342.1875,0,0.0
275,10000,0.0,58.4,342.22265625,0,0.0
276,10000,0.0,59.4,342.30078125,0,0.0
277,10000,0.0,59.3,341.3984375,0,0.0
278,10000,0.0,54.2,341.43359375,0,0.0
279,10000,0.0,57.1,341.453125,0,0.0
280,10000,0.0,56.9,341.546875,0,0.0
281,10000,0.0,54.9,341.75390625,0,0.0
282,10000,0.0,52.3,342.1796875,0,0.0
283,10000,0.0,58.0,342.19921875,0,0.0
284,10000,0.0,55.4,342.23828125,0,0.0
285,10000,0.0,51.4,342.30859375,0,0.0
286,10000,0.0,53.2,342.3125,0,0.0
287,10000,0.0,58.7,342.3203125,0,0.0
288,10000,0.0,62.2,342.28515625,0,0.0
289,10000,0.0,65.7,342.25,0,0.0
290,10000,0.0,56.6,342.24609375,0,0.0
291,10000,0.0,54.0,342.23828125,0,0.0
292,10000,0.0,57.8,342.265625,0,0.0
293,10000,0.0,60.6,342.328125,0,0.0
294,10000,0.0,58.2,342.21484375,0,0.0
295,10000,0.0,55.2,342.03125,0,0.0
296,10000,0.0,56.4,341.94921875,0,0.0
297,10000,0.0,55.5,342.875,0,0.0
298,10000,0.0,61.7,342.875,0,0.0
299,10000,0.0,66.0,342.875,0,0.0
300,10000,0.0,64.1,342.875,0,0.0
301,10000,0.0,56.6,342.890625,0,0.0
302,10000,0.0,51.5,342.890625,0,0.0
303,10000,0.0,57.8,342.890625,0,0.0
304,10000,0.0,60.4,342.890625,0,0.0
305,10000,0.0,54.8,342.890625,0,0.0
306,10000,0.0,59.7,342.890625,0,0.0
307,10000,0.0,67.1,342.890625,0,0.0
308,10000,0.0,70.0,342.890625,0,0.0
309,10000,0.0,56.6,342.890625,0,0.0
310,10000,0.0,56.9,342.890625,0,0.0
311,10000,0.0,57.9,342.890625,0,0.0
312,10000,0.0,59.4,342.890625,0,0.0
313,10000,0.0,55.4,342.890625,0,0.0
314,10000,0.0,56.0,342.890625,0,0.0
315,10000,0.0,56.7,342.890625,0,0.0
316,10000,0.0,52.2,342.890625,0,0.0
317,10000,0.0,55.8,342.890625,0,0.0
318,10000,0.0,57.4,342.890625,0,0.0
319,10000,0.0,53.8,342.890625,0,0.0
320,10000,0.0,56.0,342.890625,0,0.0
321,10000,0.0,58.0,342.890625,0,0.0
322,10000,0.0,52.7,342.89453125,0,0.0
323,10000,0.0,55.1,342.89453125,0,0.0
324,10000,0.0,56.4,342.8984375,0,0.0
325,10000,0.0,63.0,342.8984375,0,0.0
326,10000,0.0,55.3,342.8984375,0,0.0
327,10000,0.0,55.5,342.8984375,0,0.0
328,10000,0.0,58.9,342.8984375,0,0.0
329,10000,0.0,56.9,342.8984375,0,0.0
330,10000,0.0,54.6,342.8984375,0,0.0
331,10000,0.0,56.7,342.90234375,0,0.0
332,10000,0.0,58.4,342.90234375,0,0.0
333,10000,0.0,54.6,342.90234375,0,0.0
334,10000,0.0,56.8,342.90234375,0,0.0
335,10000,0.0,55.5,342.90234375,0,0.0
336,10000,0.0,56.6,342.90234375,0,0.0
337,10000,0.0,51.6,342.90234375,0,0.0
338,10000,0.0,63.1,342.91015625,0,0.0
339,10000,0.0,55.2,342.91015625,0,0.0
340,10000,0.0,53.9,342.91015625,0,0.0
341,10000,0.0,56.9,342.94140625,0,0.0
342,10000,0.0,60.3,342.94140625,0,0.0
343,10000,0.0,58.7,342.94140625,0,0.0
344,10000,0.0,50.4,342.94140625,0,0.0
345,10000,0.0,54.9,342.9765625,0,0.0
346,10000,0.0,58.5,342.9765625,0,0.0
347,10000,0.0,57.5,342.9765625,0,0.0
348,10000,0.0,52.9,342.9765625,0,0.0
349,10000,0.0,57.5,342.98828125,0,0.0
350,10000,0.0,52.9,342.9921875,0,0.0
351,10000,0.0,54.3,343.0,0,0.0
352,10000,0.0,53.9,343.0,0,0.0
353,10000,0.0,55.1,343.01171875,0,0.0
354,10000,0.0,55.8,343.0390625,0,0.0
355,10000,0.0,57.6,343.0390625,0,0.0
356,10000,0.0,57.0,343.0625,0,0.0
357,10000,0.0,54.7,343.0859375,0,0.0
358,10000,0.0,56.7,343.0859375,0,0.0
359,10000,0.0,57.5,343.109375,0,0.0
360,10000,0.0,53.4,343.109375,0,0.0
361,10000,0.0,59.6,343.109375,0,0.0
362,10000,0.0,56.4,343.109375,0,0.0
363,10000,0.0,56.8,343.109375,0,0.0
364,10000,0.0,57.6,343.11328125,0,0.0
365,10000,0.0,56.4,343.14453125,0,0.0
366,10000,0.0,53.4,343.14453125,0,0.0
367,10000,0.0,50.6,343.14453125,0,0.0
368,10000,0.0,56.7,343.14453125,0,0.0
369,10000,0.0,57.6,343.14453125,0,0.0
370,10000,0.0,50.3,343.171875,0,0.0
371,10000,0.0,57.5,343.19921875,0,0.0
372,10000,0.0,52.3,343.19921875,0,0.0
373,10000,0.0,52.4,343.19921875,0,0.0
374,10000,0.0,54.4,343.19921875,0,0.0
375,10000,0.0,56.7,343.19921875,0,0.0
376,10000,0.0,52.8,343.19921875,0,0.0
377,10000,0.0,54.9,343.203125,0,0.0
378,10000,0.0,53.7,343.203125,0,0.0
379,10000,0.0,50.8,343.203125,0,0.0
380,10000,0.0,53.5,343.203125,0,0.0
381,10000,0.0,58.7,343.24609375,0,0.0
382,10000,0.0,50.9,343.2890625,0,0.0
383,10000,0.0,49.3,343.3203125,0,0.0
384,10000,0.0,55.7,343.3984375,0,0.0
385,10000,0.0,55.3,343.40234375,0,0.0
386,10000,0.0,53.9,343.4765625,0,0.0
387,10000,0.0,56.1,343.50390625,0,0.0
388,10000,0.0,55.0,343.625,0,0.0
389,10000,0.0,54.4,343.66015625,0,0.0
390,10000,0.0,51.5,343.7421875,0,0.0
391,10000,0.0,56.5,343.81640625,0,0.0
392,10000,0.0,57.1,343.88671875,0,0.0
393,10000,0.0,59.2,343.9609375,0,0.0
394,10000,0.0,51.9,343.9609375,0,0.0
395,10000,0.0,69.8,343.98046875,0,0.0
396,10000,0.0,56.7,343.98828125,0,0.0
397,10000,0.0,62.4,344.0234375,0,0.0
398,10000,0.0,55.0,344.09375,0,0.0
399,10000,0.0,55.4,344.09375,0,0.0
400,10000,0.0,64.3,344.125,0,0.0
401,10000,0.0,54.5,344.16796875,0,0.0
402,10000,0.0,63.1,344.19140625,0,0.0
403,10000,0.0,53.0,344.20703125,0,0.0
404,10000,0.0,61.1,344.23828125,0,0.0
405,10000,0.0,57.3,344.28125,0,0.0
406,10000,0.0,62.9,344.32421875,0,0.0
407,10000,0.0,70.3,344.453125,0,0.0
408,10000,0.0,64.2,344.5390625,0,0.0
409,10000,0.0,64.0,344.58984375,0,0.0
410,10000,0.0,61.4,344.75390625,0,0.0
411,10000,0.0,67.0,344.83984375,0,0.0
412,10000,0.0,66.3,344.94140625,0,0.0
413,10000,0.0,58.0,345.1484375,0,0.0
414,10000,0.0,51.9,345.26953125,0,0.0
415,10000,0.0,57.4,345.35546875,0,0.0
416,10000,0.0,59.2,345.52734375,0,0.0
417,10000,0.0,49.2,345.6015625,0,0.0
418,10000,0.0,50.4,345.71875,0,0.0
419,10000,0.0,63.9,345.84375,0,0.0
420,10000,0.0,48.0,345.953125,0,0.0
421,10000,0.0,49.6,346.06640625,0,0.0
422,10000,0.0,59.7,346.171875,0,0.0
423,10000,0.0,49.7,345.95703125,0,0.0
424,10000,0.0,48.2,347.70703125,0,0.0
425,10000,0.0,47.2,348.8203125,0,0.0
426,10000,0.0,53.8,349.48046875,0,0.0
427,10000,0.0,52.6,348.78515625,0,0.0
428,10000,0.0,50.6,350.25390625,0,0.0
429,10000,0.0,48.9,351.06640625,0,0.0
430,10000,0.0,49.5,351.15234375,0,0.0
431,10000,0.0,48.2,351.359375,0,0.0
432,10000,0.0,50.0,351.734375,0,0.0
433,10000,0.0,53.6,352.24609375,0,0.0
434,10000,0.0,53.6,352.1484375,0,0.0
435,10000,0.0,47.0,352.0078125,0,0.0
436,10000,0.0,46.3,351.80078125,0,0.0
437,10000,0.0,54.2,352.62890625,0,0.0
438,10000,0.0,48.6,352.62890625,0,0.0
439,10000,0.0,49.6,352.62890625,0,0.0
440,10000,0.0,50.5,352.62890625,0,0.0
441,10000,0.0,46.9,352.62890625,0,0.0
442,10000,0.0,46.8,352.62890625,0,0.0
443,10000,0.0,58.5,352.62890625,0,0.0
444,10000,0.0,52.7,352.62890625,0,0.0
445,10000,0.0,52.5,352.62890625,0,0.0
446,10000,0.0,50.0,352.62890625,0,0.0
447,10000,0.0,52.4,352.62890625,0,0.0
448,10000,0.0,57.7,352.62890625,0,0.0
449,10000,0.0,52.7,352.62890625,0,0.0
450,10000,0.0,55.1,352.62890625,0,0.0
451,10000,0.0,50.7,352.62890625,0,0.0
452,10000,0.0,50.3,352.62890625,0,0.0
453,10000,0.0,51.7,352.671875,0,0.0
454,9995,0.0,51.7,352.671875,0,0.0
455,9992,0.0,52.9,352.6796875,0,0.0
456,9989,0.0,48.9,352.7109375,0,0.0
457,9984,0.0,50.5,352.734375,0,0.0
458,9981,0.0,46.5,352.76953125,0,0.0
459,9979,0.0,52.4,352.78125,0,0.0
460,9974,0.0,57.7,352.78125,0,0.0
461,9969,0.0,52.4,352.81640625,0,0.0
462,9966,0.0,51.3,352.84765625,0,0.0
463,9966,0.0,52.4,352.84765625,0,0.0
464,9964,0.0,50.4,352.84765625,0,0.0
465,9963,0.0,56.2,352.84765625,0,0.0
466,9959,0.0,50.3,352.84765625,0,0.0
467,9956,0.0,53.6,352.84765625,0,0.0
468,9954,0.0,51.4,352.84765625,0,0.0
469,9949,0.0,47.9,352.84765625,0,0.0
470,9947,0.0,52.7,352.84765625,0,0.0
471,9945,0.0,53.8,352.84765625,0,0.0
472,9942,0.0,50.9,352.890625,0,0.0
473,9938,0.0,51.5,352.890625,0,0.0
474,9934,0.0,52.1,352.890625,0,0.0
475,9931,0.0,48.3,352.890625,0,0.0
476,9926,0.0,46.1,352.890625,0,0.0
477,9921,0.0,49.9,352.890625,0,0.0
478,9918,0.0,54.2,352.890625,0,0.0
479,9914,0.0,52.0,352.890625,4865,0.0
480,9911,5.413053274999584,95.5,353.01171875,0,898.7533934811263
481,9910,0.0,46.0,353.01171875,0,0.0
482,9908,0.0,49.3,353.01171875,0,0.0
483,9907,0.0,47.6,353.01171875,0,0.0
484,9901,0.0,52.2,353.01171875,0,0.0
485,9897,0.0,50.6,353.01171875,0,0.0
486,9897,0.0,46.0,353.01171875,0,0.0
487,9897,0.0,50.8,353.01171875,0,0.0
488,9895,0.0,52.0,353.01171875,0,0.0
489,9892,0.0,51.5,353.01171875,0,0.0
490,9887,0.0,52.0,353.01171875,0,0.0
491,9885,0.0,46.4,353.01171875,0,0.0
492,9881,0.0,53.3,353.01171875,0,0.0
493,9877,0.0,53.0,353.01171875,0,0.0
494,9872,0.0,46.4,353.01171875,0,0.0
495,9871,0.0,49.4,353.01171875,0,0.0
496,9869,0.0,49.4,353.01171875,0,0.0
497,9867,0.0,46.9,353.01171875,0,0.0
498,9864,0.0,48.2,353.01171875,0,0.0
499,9863,0.0,53.4,353.01171875,0,0.0
500,9860,0.0,44.4,353.01171875,0,0.0
501,9856,0.0,48.0,353.01171875,0,0.0
502,9854,0.0,47.9,353.01171875,0,0.0
503,9851,0.0,50.1,353.01171875,0,0.0
504,9845,0.0,47.0,353.01171875,0,0.0
505,9843,0.0,51.8,353.01171875,0,0.0
506,9840,0.0,49.3,353.01171875,0,0.0
507,9836,0.0,48.5,353.01171875,0,0.0
508,9832,0.0,53.2,353.01171875,0,0.0
509,9828,0.0,46.7,353.01171875,0,0.0
510,9824,0.0,49.9,353.01171875,0,0.0
511,9822,0.0,54.7,353.01171875,0,0.0
512,9820,0.0,52.1,353.01171875,0,0.0
513,9818,0.0,51.1,353.01171875,0,0.0
514,9816,0.0,50.0,353.01171875,0,0.0
515,9814,0.0,52.5,353.01171875,0,0.0
516,9814,0.0,48.7,353.01171875,0,0.0
517,9809,0.0,52.4,353.01171875,0,0.0
518,9805,0.0,51.1,353.01171875,0,0.0
519,9800,0.0,49.7,353.01171875,0,0.0
520,9798,0.0,46.5,353.01171875,0,0.0
521,9796,0.0,47.2,353.01171875,0,0.0
522,9795,0.0,47.7,353.01171875,0,0.0
