Tick,Active_Agents,Compute_Time_sec,CPU_Usage_percent,RAM_Usage_MB,Routing_Queue_Size,Routes_Per_Sec
55,100,0.0,33.7,162.85546875,0,0.0
56,100,0.0,27.8,162.85546875,0,0.0
57,100,0.0,59.0,162.85546875,0,0.0
58,100,0.0,50.6,162.85546875,0,0.0
59,100,0.0,33.5,162.85546875,0,0.0
60,100,0.0,24.8,162.85546875,0,0.0
61,100,0.0,24.1,162.85546875,0,0.0
62,100,0.0,21.2,162.85546875,0,0.0
63,100,0.0,48.1,162.85546875,0,0.0
64,100,0.0,42.7,162.85546875,0,0.0
65,100,0.0,41.8,162.85546875,0,0.0
66,100,0.0,41.6,162.85546875,0,0.0
67,100,0.0,35.2,162.85546875,0,0.0
68,100,0.0,22.2,162.85546875,0,0.0
69,100,0.0,22.8,162.85546875,0,0.0
70,100,0.0,51.5,162.85546875,0,0.0
71,100,0.0,69.2,162.85546875,0,0.0
72,100,0.0,42.4,162.85546875,0,0.0
73,100,0.0,28.7,162.85546875,0,0.0
74,100,0.0,24.2,162.85546875,0,0.0
75,100,0.0,19.9,162.85546875,0,0.0
76,100,0.0,17.5,162.85546875,0,0.0
77,100,0.0,18.2,162.85546875,0,0.0
78,100,0.0,25.8,162.85546875,0,0.0
79,100,0.0,17.7,162.85546875,0,0.0
80,100,0.0,28.8,162.85546875,0,0.0
81,100,0.0,37.5,162.85546875,0,0.0
82,100,0.0,27.2,162.85546875,0,0.0
83,100,0.0,22.2,162.85546875,0,0.0
84,100,0.0,18.4,162.85546875,0,0.0
85,100,0.0,23.4,162.85546875,0,0.0
86,100,0.0,22.6,162.85546875,0,0.0
87,100,0.0,23.6,162.85546875,0,0.0
88,100,0.0,22.5,162.85546875,0,0.0
89,100,0.0,33.3,162.85546875,0,0.0
90,100,0.0,26.6,162.85546875,0,0.0
91,100,0.0,25.5,162.85546875,0,0.0
92,100,0.0,19.0,162.85546875,0,0.0
93,100,0.0,24.1,162.85546875,0,0.0
94,100,0.0,25.8,162.85546875,0,0.0
95,100,0.0,21.4,162.85546875,0,0.0
96,100,0.0,20.8,162.85546875,0,0.0
97,100,0.0,24.8,162.85546875,0,0.0
98,100,0.0,20.1,162.85546875,0,0.0
99,100,0.0,22.2,162.85546875,0,0.0
100,100,0.0,23.9,162.85546875,0,0.0
101,100,0.0,25.6,162.85546875,0,0.0
102,100,0.0,21.7,162.85546875,0,0.0
103,100,0.0,36.1,162.85546875,0,0.0
104,100,0.0,23.4,162.85546875,0,0.0
105,100,0.0,20.5,162.85546875,0,0.0
106,100,0.0,22.5,162.85546875,0,0.0
107,100,0.0,25.9,162.85546875,0,0.0
108,100,0.0,25.6,162.85546875,0,0.0
109,100,0.0,27.0,162.85546875,0,0.0
110,100,0.0,20.0,162.85546875,0,0.0
111,100,0.0,19.6,162.85546875,0,0.0
112,100,0.0,23.0,162.85546875,0,0.0
113,100,0.0,27.8,162.85546875,0,0.0
114,100,0.0,24.4,162.85546875,0,0.0
115,100,0.0,26.1,162.85546875,0,0.0
116,100,0.0,23.6,162.85546875,0,0.0
117,100,0.0,30.8,162.85546875,0,0.0
118,100,0.0,21.9,162.85546875,0,0.0
119,100,0.0,22.6,162.85546875,0,0.0
120,100,0.0,21.1,162.85546875,0,0.0
121,100,0.0,20.1,162.85546875,0,0.0
122,100,0.0,21.9,162.85546875,0,0.0
123,100,0.0,34.4,162.85546875,0,0.0
124,100,0.0,22.5,162.85546875,0,0.0
125,100,0.02730568300012237,30.0,162.85546875,95,183.11206498579773
126,100,0.025843111000540375,22.8,162.85546875,90,193.47515861753064
127,100,0.02516108700001496,20.3,162.85546875,85,198.71955452469234
128,100,0.03276856400043471,28.1,162.859375,80,152.58526433851878
129,100,0.027614716999778466,23.2,162.859375,75,181.0628731063987
130,100,0.030972178999945754,26.2,162.859375,70,161.4352028641174
131,100,0.026991443999577314,23.5,162.86328125,65,185.24388691758395
132,100,0.022806719000072917,30.9,162.86328125,60,219.2336389984028
133,100,0.022908533999725478,22.2,162.8671875,55,218.2592740356025
134,100,0.020974818000468076,28.3,162.8671875,50,238.38109107256233
135,100,0.026627588999872387,22.2,162.8671875,45,187.77516807939173
136,100,0.037274100999638904,32.1,162.8671875,40,134.1413975362796
137,100,0.020982441999876755,31.3,162.8671875,35,238.29447497242543
138,100,0.02156940700024279,20.6,162.8671875,30,231.80980357706258
139,100,0.025889979999192292,20.8,162.8671875,25,193.1249077888816
140,100,0.022001034999448166,22.0,162.8671875,20,227.2620356326605
141,100,0.0283985380001468,24.4,162.8671875,15,176.06540167575363
142,100,0.02201455599970359,21.1,162.8671875,10,227.12245480069285
143,100,0.022916926000107196,21.5,162.8671875,5,218.1793491839443
144,100,0.025138463999610394,22.8,162.8671875,0,198.89838933983762
145,100,0.0,22.6,162.8671875,0,0.0
146,100,0.0,20.8,162.8671875,0,0.0
147,100,0.0,20.6,162.8671875,0,0.0
148,100,0.0,21.9,162.8671875,0,0.0
149,100,0.0,21.0,162.8671875,0,0.0
150,100,0.0,41.2,162.8671875,0,0.0
151,100,0.0,43.1,162.8671875,0,0.0
152,100,0.0,41.4,162.8671875,0,0.0
153,100,0.0,45.3,162.8671875,0,0.0
154,100,0.0,34.2,162.8671875,0,0.0
155,100,0.0,21.9,162.8671875,0,0.0
156,100,0.0,24.2,162.8671875,0,0.0
157,100,0.0,27.7,162.8671875,0,0.0
158,100,0.0,32.5,162.8671875,0,0.0
159,100,0.0,23.9,162.8671875,0,0.0
160,100,0.0,25.0,162.8671875,0,0.0
161,100,0.0,56.0,162.8671875,0,0.0
162,100,0.0,38.4,162.8671875,0,0.0
163,100,0.0,29.4,162.8671875,0,0.0
164,100,0.0,22.5,162.8671875,0,0.0
165,100,0.0,24.2,162.8671875,0,0.0
166,100,0.0,42.5,162.8671875,0,0.0
167,100,0.0,25.2,162.8671875,0,0.0
168,100,0.0,26.4,162.8671875,0,0.0
169,100,0.0,27.0,162.8671875,0,0.0
170,100,0.0,21.9,162.8671875,0,0.0
171,100,0.0,23.6,162.8671875,0,0.0
172,100,0.0,40.9,162.8671875,0,0.0
173,100,0.0,38.2,162.8671875,0,0.0
174,100,0.0,32.5,162.8671875,0,0.0
175,100,0.0,29.4,162.8671875,0,0.0
176,100,0.0,25.8,162.8671875,0,0.0
177,100,0.0,30.4,162.8671875,0,0.0
178,100,0.0,22.2,162.8671875,0,0.0
179,100,0.0,27.7,162.8671875,0,0.0
180,100,0.0,27.5,162.8671875,0,0.0
181,100,0.0,27.7,162.8671875,0,0.0
182,100,0.0,27.3,162.8671875,0,0.0
183,100,0.0,53.5,162.8671875,0,0.0
184,100,0.0,22.5,162.8671875,0,0.0
185,100,0.0,23.3,162.8671875,0,0.0
186,100,0.0,22.0,162.8671875,0,0.0
187,100,0.0,21.4,162.8671875,0,0.0
188,100,0.0,22.4,162.8671875,0,0.0
189,100,0.0,23.3,162.8671875,0,0.0
190,100,0.0,23.8,162.8671875,0,0.0
191,100,0.0,21.7,162.8671875,0,0.0
192,100,0.0,30.0,162.8671875,0,0.0
193,100,0.0,22.0,162.8671875,0,0.0
194,100,0.0,21.5,162.8671875,0,0.0
195,100,0.0,23.3,162.8671875,0,0.0
196,100,0.0,21.5,162.8671875,0,0.0
197,100,0.0,21.0,162.8671875,0,0.0
198,100,0.0,21.7,162.8671875,0,0.0
199,100,0.0,22.3,162.8671875,0,0.0
200,100,0.0,22.0,162.8671875,0,0.0
201,100,0.0,26.4,162.8671875,0,0.0
202,100,0.0,20.0,162.8671875,0,0.0
203,100,0.0,21.2,162.8671875,0,0.0
204,100,0.0,24.1,162.8671875,0,0.0
205,100,0.0,22.5,162.8671875,0,0.0
206,100,0.0,22.0,162.8671875,0,0.0
207,100,0.0,20.8,162.8671875,0,0.0
208,100,0.0,22.2,162.8671875,0,0.0
209,100,0.0,34.2,162.8671875,0,0.0
210,100,0.0,21.5,162.8671875,0,0.0
211,100,0.0,21.3,162.8671875,0,0.0
212,100,0.0,53.1,162.8671875,0,0.0
213,100,0.0,21.4,162.8671875,0,0.0
214,100,0.0,23.9,162.8671875,0,0.0
215,100,0.0,34.0,162.8671875,0,0.0
216,100,0.0,43.0,162.8671875,0,0.0
217,100,0.0,31.1,162.8671875,0,0.0
218,100,0.0,29.4,162.8671875,0,0.0
219,100,0.0,26.4,162.8671875,0,0.0
220,100,0.0,23.9,162.8671875,0,0.0
221,100,0.0,23.3,162.8671875,0,0.0
222,100,0.0,34.4,162.8671875,0,0.0
223,100,0.0,24.2,162.8671875,0,0.0
224,100,0.0,22.6,162.8671875,0,0.0
225,100,0.0,20.8,162.8671875,0,0.0
226,100,0.0,23.7,162.8671875,0,0.0
227,100,0.0,21.9,162.8671875,0,0.0
228,100,0.0,23.9,162.8671875,0,0.0
229,100,0.0,22.0,162.8671875,0,0.0
230,100,0.0,23.3,162.8671875,0,0.0
231,100,0.0,26.3,162.8671875,0,0.0
232,100,0.0,27.5,162.8671875,0,0.0
233,100,0.0,27.2,162.8671875,0,0.0
234,100,0.0,21.9,162.8671875,0,0.0
235,100,0.0,22.0,162.8671875,0,0.0
236,100,0.0,20.1,162.8671875,0,0.0
237,100,0.0,21.2,162.8671875,0,0.0
238,100,0.0,30.8,162.8671875,0,0.0
239,100,0.0,21.2,162.8671875,0,0.0
240,100,0.0,21.3,162.8671875,0,0.0
241,100,0.0,19.7,162.8671875,0,0.0
242,100,0.0,20.5,162.8671875,0,0.0
243,100,0.0,19.5,162.8671875,0,0.0
244,100,0.0,20.8,162.8671875,0,0.0
245,100,0.0,21.4,162.8671875,0,0.0
246,100,0.0,20.8,162.8671875,0,0.0
247,100,0.0,21.0,162.8671875,0,0.0
248,100,0.0,20.8,162.8671875,0,0.0
249,100,0.0,21.9,162.8671875,0,0.0
250,100,0.0,21.4,162.8671875,0,0.0
251,100,0.0,19.0,162.8671875,0,0.0
252,100,0.0,22.5,162.8671875,0,0.0
253,100,0.02618286100005207,33.9,162.87109375,95,190.96461612770491
254,100,0.027420216000791697,29.3,162.87109375,90,182.34721418152344
255,100,0.02289257099982933,30.7,162.87109375,85,218.41146632404354
256,100,0.03034802800084435,23.4,162.87109375,80,164.755350820847
257,100,0.02515340500031016,22.5,162.87109375,75,198.78024466024965
258,100,0.024895286000173655,24.3,162.87109375,70,200.84123556423987
259,100,0.02227666799990402,25.3,162.87109375,65,224.45008382858435
260,100,0.024650997000208008,19.7,162.87109375,60,202.83155281540172
261,100,0.02251081000031263,23.2,162.87109375,55,222.11550805726492
262,100,0.026734240999758185,26.4,162.87109375,50,187.0260689295509
263,100,0.024232494999523624,21.9,162.87109375,45,206.33451075088607
264,100,0.026300377000552544,27.8,162.87109375,40,190.11134326686476
265,100,0.026459512000656105,23.8,162.87109375,35,188.96795979744513
266,100,0.02795142200011469,21.5,162.87109375,30,178.88177567422093
267,100,0.022485325999696215,23.3,162.87109375,25,222.3672452010503
268,100,0.028064850000191655,22.0,162.87109375,20,178.15880006363315
269,100,0.02203189699957875,21.0,162.87109375,15,226.9436898736228
270,100,0.02690544699999009,22.9,162.87109375,10,185.83597589000627
271,100,0.02471152699945378,22.5,162.87109375,5,202.33472420018882
272,100,0.02874414399957459,24.5,162.87109375,0,173.94847451620058
273,100,0.0,21.1,162.87109375,0,0.0
274,100,0.0,29.3,162.87109375,0,0.0
275,100,0.0,21.1,162.87109375,0,0.0
276,100,0.0,21.7,162.87109375,0,0.0
277,100,0.0,22.2,162.87109375,0,0.0
278,100,0.0,21.6,162.87109375,0,0.0
279,100,0.0,21.5,162.87109375,0,0.0
280,100,0.0,22.2,162.87109375,0,0.0
281,100,0.0,20.9,162.87109375,0,0.0
282,100,0.0,22.5,162.87109375,0,0.0
283,100,0.0,20.6,162.87109375,0,0.0
284,100,0.0,20.1,162.87109375,0,0.0
285,100,0.0,21.9,162.87109375,0,0.0
286,100,0.0,23.4,162.87109375,0,0.0
287,100,0.0,22.8,162.87109375,0,0.0
288,100,0.0,21.4,162.87109375,0,0.0
289,100,0.0,20.3,162.87109375,0,0.0
290,100,0.0,21.4,162.87109375,0,0.0
291,100,0.0,32.5,162.87109375,0,0.0
292,100,0.0,22.0,162.87109375,0,0.0
293,100,0.0,20.8,162.87109375,0,0.0
294,100,0.0,20.8,162.87109375,0,0.0
295,100,0.0,23.3,162.87109375,0,0.0
296,100,0.0,21.9,162.87109375,0,0.0
297,100,0.0,20.8,162.87109375,0,0.0
298,100,0.0,34.0,162.87109375,0,0.0
299,100,0.0,28.9,162.87109375,0,0.0
300,100,0.0,27.6,162.87109375,0,0.0
301,100,0.0,23.9,162.87109375,0,0.0
302,100,0.0,25.5,162.87109375,0,0.0
303,100,0.0,21.5,162.87109375,0,0.0
304,100,0.0,18.1,162.87109375,0,0.0
305,100,0.0,33.5,162.87109375,0,0.0
306,100,0.0,40.9,162.87109375,0,0.0
307,100,0.0,40.9,162.87109375,0,0.0
308,100,0.0,41.1,162.87109375,0,0.0
309,100,0.0,25.5,162.87109375,0,0.0
310,100,0.0,22.5,162.87109375,0,0.0
311,100,0.0,30.2,162.87109375,0,0.0
312,100,0.0,28.3,162.87109375,0,0.0
313,100,0.0,24.5,162.87109375,0,0.0
314,100,0.0,24.5,162.87109375,0,0.0
315,100,0.0,25.5,162.87109375,0,0.0
316,100,0.0,29.8,162.87109375,0,0.0
317,100,0.0,24.5,162.87109375,0,0.0
318,100,0.0,24.8,162.87109375,0,0.0
319,100,0.0,24.8,162.87109375,0,0.0
320,100,0.0,25.2,162.87109375,0,0.0
321,100,0.0,28.8,162.87109375,0,0.0
322,100,0.0,22.8,162.87109375,0,0.0
323,100,0.0,25.2,162.87109375,0,0.0
324,100,0.0,28.1,162.87109375,0,0.0
325,100,0.0,38.2,162.87109375,0,0.0
326,100,0.0,30.6,162.87109375,0,0.0
327,100,0.0,22.6,162.87109375,0,0.0
328,100,0.0,22.0,162.87109375,0,0.0
329,100,0.0,26.6,162.87109375,0,0.0
330,100,0.0,30.8,162.87109375,0,0.0
331,100,0.0,25.3,162.87109375,0,0.0
332,100,0.0,24.7,162.87109375,0,0.0
333,100,0.0,25.5,162.87109375,0,0.0
334,100,0.0,22.6,162.87109375,0,0.0
335,100,0.0,22.6,162.87109375,0,0.0
336,100,0.0,23.7,162.87109375,0,0.0
337,100,0.0,23.3,162.87109375,0,0.0
338,100,0.0,22.4,162.87109375,0,0.0
339,100,0.0,29.4,162.87109375,0,0.0
340,100,0.0,25.3,162.87109375,0,0.0
341,100,0.0,27.2,162.87109375,0,0.0
342,100,0.0,35.0,162.87109375,0,0.0
343,100,0.0,22.5,162.87109375,0,0.0
344,100,0.0,25.6,162.87109375,0,0.0
345,100,0.0,25.6,162.87109375,0,0.0
346,100,0.0,24.1,162.87109375,0,0.0
347,100,0.0,22.0,162.87109375,0,0.0
348,100,0.0,21.8,162.87109375,0,0.0
349,100,0.0,31.0,162.87109375,0,0.0
350,100,0.0,27.0,162.87109375,0,0.0
351,100,0.0,47.5,162.87109375,0,0.0
352,100,0.0,27.5,162.87109375,0,0.0
353,100,0.0,20.6,162.87109375,0,0.0
354,100,0.0,23.6,162.87109375,0,0.0
355,100,0.0,24.8,162.87109375,0,0.0
356,100,0.0,20.8,162.87109375,0,0.0
357,100,0.0,24.5,162.87109375,0,0.0
358,100,0.0,23.6,162.87109375,0,0.0
359,100,0.0,34.4,162.87109375,0,0.0
360,100,0.0,31.7,162.87109375,0,0.0
361,100,0.0,46.6,162.87109375,0,0.0
362,100,0.0,44.4,162.87109375,0,0.0
363,100,0.0,41.5,162.87109375,0,0.0
364,100,0.0,47.1,162.87109375,0,0.0
365,100,0.0,38.2,162.87109375,0,0.0
366,100,0.0,43.4,162.87109375,0,0.0
367,100,0.0,44.9,162.87109375,0,0.0
368,100,0.0,31.2,162.87109375,0,0.0
369,100,0.0,34.4,162.87109375,0,0.0
370,100,0.0,22.2,162.87109375,0,0.0
371,100,0.0,35.2,162.87109375,0,0.0
372,100,0.0,34.8,162.87109375,0,0.0
373,100,0.0,29.9,162.87109375,0,0.0
374,100,0.0,22.8,162.87109375,0,0.0
375,100,0.0,11.3,162.87109375,0,0.0
376,100,0.0,22.4,162.87109375,0,0.0
377,100,0.0,34.8,162.87109375,0,0.0
378,100,0.0,33.5,162.87109375,0,0.0
379,100,0.0,22.9,162.87109375,0,0.0
380,100,0.0,11.7,162.87109375,0,0.0
381,100,0.0,11.9,162.87109375,0,0.0
382,100,0.0,34.0,162.87109375,0,0.0
383,100,0.0,36.1,162.87109375,0,0.0
384,100,0.0,36.5,162.87109375,0,0.0
385,100,0.0,31.8,162.87109375,0,0.0
386,100,0.0,35.8,162.87109375,0,0.0
387,100,0.0,21.5,162.87109375,0,0.0
388,100,0.0,57.1,162.87109375,0,0.0
389,100,0.0,37.6,162.87109375,0,0.0
390,100,0.0,38.4,162.87109375,0,0.0
391,100,0.0,28.3,162.87109375,0,0.0
392,100,0.0,29.6,162.87109375,0,0.0
393,100,0.0,41.2,162.87109375,0,0.0
394,100,0.0,27.5,162.87109375,0,0.0
395,100,0.0,25.3,162.87109375,0,0.0
396,100,0.0,27.2,162.87109375,0,0.0
397,100,0.0,26.1,162.87109375,0,0.0
398,100,0.0,22.0,162.87109375,0,0.0
399,100,0.0,25.0,162.87109375,0,0.0
400,100,0.0,41.3,162.87109375,0,0.0
401,100,0.0,41.9,162.87109375,0,0.0
402,100,0.0,33.3,162.87109375,0,0.0
403,100,0.0,24.5,162.87109375,0,0.0
404,100,0.0,22.8,162.87109375,0,0.0
405,100,0.0,22.5,162.87109375,0,0.0
406,100,0.0,24.4,162.87109375,0,0.0
407,100,0.0,21.0,162.87109375,0,0.0
408,100,0.0,34.4,162.87109375,0,0.0
409,100,0.0,20.8,162.87109375,0,0.0
410,100,0.0,20.4,162.87109375,0,0.0
411,100,0.0,22.0,162.87109375,0,0.0
412,100,0.0,19.5,162.87109375,0,0.0
413,100,0.0,20.1,162.87109375,0,0.0
414,100,0.0,22.7,162.87109375,0,0.0
415,100,0.0,22.0,162.87109375,0,0.0
416,100,0.0,20.3,162.87109375,0,0.0
417,100,0.0,20.8,162.87109375,0,0.0
418,100,0.0,20.6,162.87109375,0,0.0
419,100,0.0,26.8,162.87109375,0,0.0
420,100,0.0,24.5,162.87109375,0,0.0
421,100,0.0,23.1,162.87109375,0,0.0
422,100,0.0,40.1,162.87109375,0,0.0
423,100,0.0,41.4,162.87109375,0,0.0
424,100,0.0,45.0,162.87109375,0,0.0
425,100,0.0,44.1,162.87109375,0,0.0
426,100,0.0,27.5,162.87109375,0,0.0
427,100,0.0,23.1,162.87109375,0,0.0
428,100,0.0,43.6,162.87109375,0,0.0
429,100,0.0,41.9,162.87109375,0,0.0
430,100,0.0,43.0,162.87109375,0,0.0
431,100,0.0,41.5,162.87109375,0,0.0
432,100,0.0,32.7,162.87109375,0,0.0
433,100,0.0,37.5,162.87109375,0,0.0
434,100,0.0,36.7,162.87109375,0,0.0
435,100,0.0,33.3,162.87109375,0,0.0
436,100,0.0,37.0,162.87109375,0,0.0
437,100,0.0,22.0,162.87109375,0,0.0
438,100,0.0,31.6,162.87109375,0,0.0
439,100,0.0,36.5,162.87109375,0,0.0
440,100,0.0,38.6,162.87109375,0,0.0
441,100,0.0,36.2,162.87109375,0,0.0
442,100,0.0,19.1,162.87109375,0,0.0
443,100,0.0,24.1,162.87109375,0,0.0
444,100,0.0,39.4,162.87109375,0,0.0
445,100,0.0,37.9,162.87109375,0,0.0
446,100,0.0,33.8,162.87109375,0,0.0
447,100,0.0,43.5,162.87109375,0,0.0
448,100,0.0,28.0,162.87109375,0,0.0
449,100,0.0,37.3,162.87109375,0,0.0
450,100,0.0,35.8,162.87109375,0,0.0
451,100,0.0,36.7,162.87109375,0,0.0
452,100,0.0,55.8,162.87109375,0,0.0
453,100,0.0,23.5,162.87109375,0,0.0
454,100,0.0,31.2,162.87109375,0,0.0
455,100,0.0,32.3,162.87109375,0,0.0
456,100,0.0,39.2,162.87109375,0,0.0
457,100,0.0,20.5,162.87109375,0,0.0
458,100,0.0,10.0,162.87109375,0,0.0
459,100,0.0,36.8,162.87109375,0,0.0
460,100,0.0,38.2,162.87109375,0,0.0
461,100,0.0,43.1,162.87109375,0,0.0
462,100,0.0,40.4,162.87109375,0,0.0
463,100,0.0,24.5,162.87109375,0,0.0
464,100,0.0,32.7,162.87109375,0,0.0
465,100,0.0,36.5,162.87109375,0,0.0
466,100,0.0,35.2,162.87109375,0,0.0
467,100,0.0,34.0,162.87109375,0,0.0
468,100,0.0,28.9,162.87109375,0,0.0
469,100,0.0,18.2,162.87109375,0,0.0
470,100,0.0,22.8,162.87109375,0,0.0
471,100,0.0,34.4,162.87109375,0,0.0
472,100,0.0,36.1,162.87109375,0,0.0
473,100,0.0,35.0,162.87109375,0,0.0
474,100,0.0,32.7,162.87109375,0,0.0
475,100,0.0,31.4,162.87109375,0,0.0
476,100,0.0,36.9,162.87109375,0,0.0
477,100,0.0,39.4,162.87109375,0,0.0
478,100,0.0,36.7,162.87109375,0,0.0
479,100,0.0,40.3,162.87109375,0,0.0
480,100,0.0,30.2,162.87109375,0,0.0
481,100,0.0,23.9,162.87109375,0,0.0
482,100,0.0,31.2,162.87109375,0,0.0
483,100,0.0,36.8,162.87109375,0,0.0
484,100,0.0,37.7,162.87109375,0,0.0
485,100,0.0,17.6,162.87109375,0,0.0
486,100,0.0,20.4,162.87109375,0,0.0
487,100,0.0,33.1,162.87109375,0,0.0
488,100,0.0,37.1,162.87109375,0,0.0
489,100,0.0,35.0,162.87109375,0,0.0
490,100,0.0,37.7,162.87109375,0,0.0
491,100,0.0,18.1,162.87109375,0,0.0
492,100,0.0,34.2,162.87109375,0,0.0
493,100,0.0,30.6,162.875,0,0.0
494,100,0.0,36.5,162.875,0,0.0
495,100,0.0,25.5,162.875,0,0.0
496,100,0.0,14.5,162.875,0,0.0
497,100,0.0,15.0,162.875,0,0.0
498,100,0.0,16.8,162.875,0,0.0
499,100,0.0,30.6,162.875,0,0.0
500,100,0.0,34.8,162.875,0,0.0
501,100,0.0,33.3,162.875,0,0.0
502,100,0.0,55.3,162.875,0,0.0
503,100,0.0,40.1,162.875,0,0.0
504,100,0.0,29.6,162.875,0,0.0
505,100,0.0,23.6,162.875,0,0.0
506,100,0.0,24.8,162.875,0,0.0
507,100,0.0,28.9,162.875,0,0.0
508,100,0.0,32.7,162.875,0,0.0
509,100,0.0,39.2,162.875,0,0.0
510,100,0.0,36.9,162.875,0,0.0
511,100,0.0,37.0,162.875,0,0.0
512,100,0.0,40.0,162.875,0,0.0
513,100,0.0,37.3,162.875,0,0.0
514,100,0.0,34.0,162.875,0,0.0
515,100,0.0,34.8,162.875,0,0.0
516,100,0.0,32.7,162.875,0,0.0
517,100,0.0,21.2,162.875,0,0.0
518,100,0.0,22.0,162.875,0,0.0
519,100,0.0,35.8,162.875,0,0.0
520,100,0.0,36.1,162.875,0,0.0
521,100,0.0,31.6,162.875,0,0.0
522,100,0.0,33.8,162.875,0,0.0
523,100,0.0,20.3,162.875,0,0.0
524,100,0.0,18.1,162.875,0,0.0
525,100,0.0,27.8,162.875,0,0.0
526,100,0.0,30.0,162.875,0,0.0
527,100,0.0,20.3,162.875,0,0.0
528,100,0.0,32.7,162.875,0,0.0
529,100,0.0,28.7,162.875,0,0.0
530,100,0.0,33.3,162.875,0,0.0
531,100,0.0,14.9,162.875,0,0.0
532,100,0.0,9.3,162.875,0,0.0
533,100,0.0,29.7,162.875,0,0.0
534,100,0.0,36.4,162.875,0,0.0
535,100,0.0,33.3,162.875,0,0.0
536,100,0.0,33.3,162.875,0,0.0
537,100,0.0,28.9,162.875,0,0.0
538,100,0.0,37.1,162.875,0,0.0
539,100,0.0,35.2,162.875,0,0.0
540,100,0.0,32.5,162.875,0,0.0
541,100,0.0,31.2,162.875,0,0.0
542,100,0.0,39.3,162.875,0,0.0
543,100,0.0,25.0,162.875,0,0.0
544,100,0.0,25.6,162.875,0,0.0
545,100,0.0,32.1,162.875,0,0.0
546,100,0.0,35.8,162.875,0,0.0
547,100,0.0,31.1,162.875,0,0.0
548,100,0.0,22.6,162.875,0,0.0
549,100,0.0,11.8,162.875,0,0.0
550,100,0.0,13.7,162.875,0,0.0
551,100,0.0,9.9,162.875,0,0.0
