Tick,Active_Agents,Compute_Time_sec,CPU_Usage_percent,RAM_Usage_MB,Routing_Queue_Size,Routes_Per_Sec
48,1000,0.05783662399994682,49.5,162.6796875,720,86.45041245845535
49,1000,0.04525886800001899,56.6,162.69140625,733,110.47558679545193
50,1000,0.026462012000024515,49.5,162.69921875,750,188.95010704383958
51,1000,0.04612945299993498,52.2,162.69921875,745,108.39061976319223
52,1000,0.034688477000031526,49.7,162.70703125,740,144.1400843281605
53,1000,0.0158564099999694,76.8,162.70703125,735,315.329888670238
54,1000,0.04037084300000515,58.9,162.70703125,730,123.85176103455065
55,1000,0.038440450999928544,69.4,162.70703125,725,130.07131472024858
56,1000,0.040650975999938055,57.1,162.7265625,720,122.99827684352816
57,1000,0.03524269100000765,55.5,162.7265625,715,141.87338872615925
58,1000,0.02348381700005575,52.9,162.7265625,710,212.91257720106276
59,1000,0.04157235499997114,54.4,162.7265625,705,120.2722337958355
60,1000,0.027376076999985344,55.6,161.78125,700,182.6412162707855
61,1000,0.022106491999920763,53.2,161.79296875,695,226.1779028539635
62,1000,0.052343156000006275,55.0,161.79296875,690,95.52347206575394
63,1000,0.07134997899993323,54.9,161.796875,685,70.07710541869507
64,1000,0.06022120599993741,53.1,161.796875,680,83.02723130462044
65,1000,0.0412217769999188,54.0,161.796875,675,121.29511059190507
66,1000,0.03341385400005947,57.1,161.796875,670,149.63853017347537
67,1000,0.034502703000043766,62.6,161.82421875,665,144.91618236384718
68,1000,0.02955425099992226,53.6,161.8359375,660,169.18039980147532
69,1000,0.040891538999972,55.7,161.84375,655,122.2746837677942
70,1000,0.03572594299998855,56.7,161.85546875,650,139.95431835071793
71,1000,0.037991555000076005,56.6,161.8671875,645,131.60819555793378
72,1000,0.02601500599996598,53.0,161.875,640,192.196765205687
73,1000,0.058458580999968035,53.4,161.875,635,85.53064262717452
74,1000,0.032514348000063364,53.3,161.875,630,153.77826429089876
75,1000,0.05452033200003825,54.9,161.875,625,91.70890595450687
76,1000,0.027037823999989996,51.3,161.90625,620,184.92612423255105
77,1000,0.04090342300003158,50.5,161.90625,615,122.23915832169205
78,1000,0.041627533999985644,62.6,161.90625,610,120.11280802753592
79,1000,0.04732929500005412,62.3,161.92578125,605,105.64281593449222
80,1000,0.03935516900003222,68.4,161.93359375,600,127.04811406084691
81,1000,0.0342771759999323,54.8,161.94140625,595,145.86965974121892
82,1000,0.061130874000014046,56.5,161.94921875,590,81.79173096721718
83,1000,0.06128404399998999,62.8,161.953125,585,81.5873051719762
84,1000,0.035374922999949376,53.8,161.95703125,580,141.3430638423483
85,1000,0.03878908199999387,54.3,161.96484375,575,128.9022514118996
86,1000,0.023674069999970015,57.8,161.96484375,570,211.20153822331068
87,1000,0.028367492000029415,57.0,161.98046875,565,176.2580914800228
88,1000,0.04734972699998252,53.1,161.98828125,560,105.59722973697072
89,1000,0.037394460999962575,55.1,162.0,555,133.70964218484133
90,1000,0.038851454999985435,54.4,162.0078125,550,128.6953088372591
91,1000,0.03367726900000889,54.0,162.0078125,545,148.46809579478312
92,1000,0.0704226689999814,59.1,162.0234375,540,70.99986511447501
93,1000,0.06327644999998938,57.5,162.0234375,535,79.0183393663968
94,1000,0.04139576299996861,59.0,162.0390625,530,120.78530839022804
95,1000,0.04095528300001661,56.3,162.0390625,525,122.08437187451428
96,1000,0.03794783400007873,52.5,162.0390625,520,131.7598258701571
97,1000,0.03858074699996905,56.6,162.0390625,515,129.59832011557504
98,1000,0.023272460000043793,54.1,162.0390625,510,214.84621737412337
99,1000,0.05645523400005459,56.8,162.06640625,794,88.56574750881673
100,1000,0.0691281249999065,55.5,162.12109375,789,72.32946069355653
101,1000,0.025242494999929477,58.0,162.1328125,784,198.07867645468363
102,1000,0.05468017800001235,51.9,162.1328125,779,91.44081425628993
103,1000,0.038777301000095576,51.7,162.1328125,774,128.94141343121524
104,1000,0.06302123599994047,56.8,162.1484375,769,79.33833604921242
105,1000,0.0515109330000314,59.9,162.1484375,764,97.06677221313294
106,1000,0.048378417999970225,52.9,162.1484375,759,103.3518706627215
107,1000,0.06483185999991292,52.5,162.1484375,754,77.12257522777713
108,1000,0.04071127899999283,51.9,162.1484375,749,122.81608740420268
109,1000,0.04570201100000304,56.3,162.1484375,744,109.40437610064177
110,1000,0.05105213499996353,53.6,162.1484375,739,97.9390969643791
111,1000,0.0464259640000364,50.7,162.1484375,734,107.698356031898
112,1000,0.05099789799999144,50.9,162.1484375,729,98.0432566063966
113,1000,0.03251915500004543,54.2,162.16796875,724,153.75553270043503
114,1000,0.03657976699992105,58.0,162.16796875,719,136.6875846970483
115,1000,0.044445608999922115,55.7,162.16796875,714,112.49705229618435
116,1000,0.06049021800004084,55.0,162.16796875,709,82.6579927352324
117,1000,0.03743158800000401,52.2,162.16796875,704,133.57702056347338
118,1000,0.05854942299993127,58.4,162.16796875,699,85.39793808054897
119,1000,0.0344535790000009,54.7,162.16796875,694,145.122804223035
120,1000,0.04515503200002513,56.6,162.16796875,689,110.72963031002209
121,1000,0.04172435999998925,51.0,162.19140625,684,119.83407294926246
122,1000,0.05646442499994464,57.0,162.19140625,679,88.55133121438679
123,1000,0.044213944000034644,52.3,162.19140625,674,113.08649597050383
124,1000,0.04579608599999574,58.9,162.19140625,669,109.1796360064584
125,1000,0.05266094900002827,54.4,162.19140625,664,94.94701662131679
126,1000,0.049181098999952155,56.1,162.19140625,659,101.66507259231568
127,1000,0.041905154000005496,53.4,162.19140625,654,119.31706539007932
128,1000,0.03983943499997622,53.6,162.19921875,649,125.5037878926492
129,1000,0.04086830800008556,53.1,162.20703125,644,122.34418904715928
130,1000,0.042912380000075245,55.3,162.20703125,639,116.5164924432351
131,1000,0.0351728869999306,53.8,162.20703125,634,142.1549502038279
132,1000,0.04355168400002185,54.1,162.2109375,629,114.80612322585486
133,1000,0.05624381399991307,54.0,162.2109375,624,88.89866537158606
134,1000,0.04576487700001053,56.4,162.2109375,619,109.25409020543964
135,1000,0.04092915399996855,56.3,162.2109375,614,122.16231002487474
136,1000,0.03204655100000764,58.5,162.2109375,609,156.02303037224843
137,1000,0.061534877999974924,54.1,162.2109375,604,81.25473166619486
138,1000,0.08189646600010292,61.4,162.2109375,599,61.05269548497632
139,1000,0.07941968800002996,52.7,162.2109375,594,62.956681471704016
140,1000,0.030857081000021935,57.6,162.2109375,589,162.03736186181854
141,1000,0.03725721800003612,57.2,162.2109375,584,134.20218331908606
142,1000,0.050721486000043114,52.8,162.2109375,579,98.57755350455919
143,1000,0.06198808099998132,55.6,162.21875,574,80.66066765321396
144,1000,0.05237520800005768,51.8,162.22265625,569,95.46501466866715
145,1000,0.03278853500000878,46.7,162.22265625,564,152.492326967297
146,1000,0.051610944000003656,54.8,162.22265625,559,96.87867751459159
147,1000,0.0652723480000077,57.0,162.2265625,554,76.60211641228857
148,1000,0.06381282099994223,55.8,162.2265625,549,78.35416020872242
149,1000,0.05945704900000237,54.5,162.2265625,544,84.09431823634235
150,1000,0.0553672190000043,53.7,162.2265625,539,90.30614306273198
151,1000,0.04302022100000613,50.2,162.2265625,534,116.22441456075475
152,1000,0.07248092700001507,54.7,162.2265625,529,68.9836651785505
153,1000,0.08411564699997598,52.0,162.2265625,524,59.44197278779093
154,1000,0.09758750799994687,55.5,162.2265625,519,51.236065993228586
155,1000,0.07132489800005715,58.6,162.2265625,514,70.10174763931656
156,1000,0.05474603400000433,54.4,162.2265625,509,91.33081676746858
157,1000,0.02500544899999113,52.1,162.23046875,504,199.95641749931278
158,1000,0.0336004350000394,55.7,162.234375,499,148.80759728242023
159,1000,0.03772050299994589,56.9,162.234375,494,132.5539057633238
160,1000,0.025379488999988098,59.1,162.234375,489,197.00948273632872
161,1000,0.024807022999993933,51.5,162.23828125,484,201.55582554187268
162,1000,0.040869721999911235,58.1,162.25390625,479,122.33995621528474
163,1000,0.034372279999956845,58.0,162.25390625,474,145.4660557869969
164,1000,0.026498083000092265,58.9,162.25390625,469,188.6928952551998
165,1000,0.03607796599999347,58.8,162.25390625,464,138.58874416592403
166,1000,0.04233871399992495,54.1,162.25390625,459,118.09522603848721
167,1000,0.06769486500002131,50.7,162.25390625,454,73.86084601835643
168,1000,0.0602358070000264,56.2,162.2578125,449,83.00710572364058
169,1000,0.039252324000017325,53.5,162.2578125,444,127.38099277886816
170,1000,0.05069076999996014,55.2,162.26953125,439,98.6372864330909
171,1000,0.041507972000090376,55.3,162.26953125,434,120.458788012797
172,1000,0.03222539199998664,56.1,162.2890625,429,155.15715060974503
173,1000,0.03692172000000937,48.8,162.2890625,424,135.4216434120277
174,1000,0.03909078499998486,55.5,162.2890625,419,127.90738277581113
175,1000,0.028052658999968116,57.5,162.296875,414,178.23622352539496
176,1000,0.06035726000004615,57.5,162.3046875,409,82.84007590795501
177,1000,0.021514696000053846,47.2,162.30859375,404,232.39928651501683
178,1000,0.06044825000003584,54.2,162.3125,399,82.71538051138015
179,1000,0.04926821399999426,54.9,162.32421875,394,101.48531058991874
180,1000,0.035268364999978985,44.8,162.33203125,389,141.77011040922875
181,1000,0.04855493299999125,56.7,162.33203125,384,102.97614868505535
182,1000,0.049800304000086726,51.2,162.34375,379,100.40099353592888
183,1000,0.05071753400000034,52.9,162.34765625,374,98.58523484205612
184,1000,0.05504764600004819,51.1,162.34765625,369,90.8304053545836
185,1000,0.01985495600001741,49.5,162.3671875,364,251.82629465386958
186,1000,0.03624663400000827,54.1,162.37890625,359,137.94384328207852
187,1000,0.041655076000097324,43.3,162.37890625,354,120.0333904081298
188,1000,0.044720666999978675,51.1,162.37890625,349,111.80513027684458
189,1000,0.02009152699997685,50.8,162.37890625,344,248.8611243936691
190,1000,0.030996558999959234,54.2,162.390625,339,161.30822779414243
191,1000,0.052403067999989617,59.2,162.390625,334,95.4142608597075
192,1000,0.044405055999959586,54.2,162.4140625,329,112.5997904383805
193,1000,0.021256578000020454,48.1,162.4140625,324,235.22130420028984
194,1000,0.05195679799999198,54.1,162.43359375,319,96.2337979334441
195,1000,0.013450089999992088,55.2,162.4453125,314,371.7447243849626
196,1000,0.030308054000101947,47.8,162.4609375,309,164.9726505034992
197,1000,0.05820902099992509,53.6,162.46875,304,85.89733883355356
198,1000,0.02800255299996479,49.2,162.48046875,299,178.5551481683219
199,1000,0.03637756199998421,48.8,162.48828125,294,137.4473638448385
200,1000,0.02324127999997927,46.6,162.48828125,289,215.1344504263302
201,1000,0.03848539000000528,50.7,162.50390625,284,129.9194317635683
202,1000,0.036468434000084926,42.9,162.5234375,279,137.104872668466
203,1000,0.03957288300000528,51.2,162.5234375,274,126.34914671239225
204,1000,0.033282027000041126,50.5,162.5234375,269,150.23123441351157
205,1000,0.05834569000001011,53.5,162.54296875,264,85.69613282487762
206,1000,0.03337617899990164,53.7,162.54296875,259,149.8074420087073
207,1000,0.0371541319999551,52.9,162.54296875,254,134.5745339981578
208,1000,0.03890328500006035,53.7,162.54296875,249,128.5238508776892
209,1000,0.03095321699993292,48.0,162.5625,244,161.53409837855742
210,1000,0.026055957000039598,49.2,162.5625,239,191.89469801444642
211,1000,0.05081635400006235,56.1,162.57421875,234,98.39352110924497
212,1000,0.048663165999982994,56.9,162.578125,229,102.74711678236774
213,1000,0.04622923900001297,51.9,162.578125,224,108.15665817035399
214,1000,0.025475395999933426,49.5,162.58984375,219,196.26780286410724
215,1000,0.03754509499992764,54.1,162.59765625,214,133.1731881357508
216,1000,0.06675404899999648,50.9,162.61328125,209,74.90182355830225
217,1000,0.04895322499999111,52.0,162.640625,204,102.13831672991735
218,1000,0.027961387000004834,51.5,162.65625,199,178.8180250142504
219,1000,0.04434078799999952,52.6,162.6640625,194,112.76299374742854
220,1000,0.04869729999995798,49.8,162.6640625,189,102.6750969767177
221,1000,0.03457271199999923,55.7,162.6796875,184,144.62273020410177
222,1000,0.025213804000031814,59.7,162.69921875,179,198.30407184864652
223,1000,0.055840397999986635,56.6,162.69921875,174,89.54090907448756
224,1000,0.016237197999998898,41.8,162.69921875,169,307.9349035468028
225,1000,0.027353124000001117,46.2,162.71875,164,182.79447715002485
226,1000,0.025937830999964717,53.9,162.71875,159,192.76862433126354
227,1000,0.0422384170000214,47.8,162.7265625,154,118.37564840551356
228,1000,0.04513319299996965,45.9,162.7265625,149,110.7832100424041
229,1000,0.02937452799994844,47.7,162.73828125,144,170.215500994902
230,1000,0.030024464000007356,55.1,162.75,139,166.53086629619017
231,1000,0.06720820500004265,50.0,162.75,134,74.3956783252406
232,1000,0.024071158000083415,46.8,162.75390625,129,207.7174683487464
233,1000,0.05839900800003761,50.7,162.75390625,124,85.61789268743709
234,1000,0.025252174000002015,54.3,162.76953125,119,198.00275413909318
235,1000,0.06159050099995511,46.6,162.76953125,114,81.18134970202051
236,1000,0.04040293999992173,46.0,162.76953125,109,123.75337042328322
237,1000,0.04428730200004338,48.1,162.78515625,104,112.89917818870751
238,1000,0.039906433000055586,55.2,162.78515625,99,125.2930824459564
239,1000,0.02446237200001633,45.8,162.796875,94,204.39555084832583
240,1000,0.029731215000083466,48.0,162.796875,89,168.1734163903481
241,1000,0.03345771399995101,49.5,162.8203125,84,149.44236776031144
242,1000,0.025150150000058602,43.7,162.84375,79,198.80597133569182
243,1000,0.03887463699993532,52.2,162.84375,74,128.6185643356186
244,1000,0.034870597000008274,31.5,162.85546875,69,143.3872783995873
245,1000,0.03631946000007247,66.0,162.85546875,64,137.66724505237752
246,1000,0.035282700999914596,52.2,162.875,59,141.71250664772242
247,1000,0.0623647400000209,60.3,162.88671875,54,80.17350829969506
248,1000,0.033437442000035844,65.6,162.88671875,49,149.5329696570282
249,1000,0.013187456999958158,52.9,162.88671875,44,379.1481557070377
250,1000,0.029354705000059766,45.9,162.890625,39,170.33044617514705
251,1000,0.03957433199991556,46.4,162.91796875,34,126.34452048390024
252,1000,0.030705387000011797,58.6,162.92578125,29,162.8378759726454
253,1000,0.05623403000004146,47.7,162.94140625,24,88.91413259900303
254,1000,0.018016293000073347,52.9,162.96484375,19,277.52656997638996
255,1000,0.02114763099996253,48.5,162.9765625,14,236.43310212897413
256,1000,0.024130229999968833,64.6,162.98828125,9,207.20896568356198
257,1000,0.05637928900000588,54.7,163.00390625,4,88.68504886607347
258,1000,0.01877373600007104,55.4,163.00390625,0,213.06361184501924
259,1000,0.0,60.7,163.015625,0,0.0
260,1000,0.0,54.3,163.015625,0,0.0
261,1000,0.0,49.7,163.015625,0,0.0
262,1000,0.0,55.3,163.015625,0,0.0
263,1000,0.0,48.0,163.0390625,0,0.0
264,1000,0.0,57.2,163.0390625,0,0.0
265,1000,0.0,55.3,163.0390625,0,0.0
266,1000,0.0,59.4,163.05859375,0,0.0
267,1000,0.0,53.7,163.05859375,0,0.0
268,1000,0.0,59.1,163.05859375,0,0.0
269,1000,0.0,48.3,163.07421875,0,0.0
270,1000,0.0,44.3,163.078125,0,0.0
271,1000,0.0,59.4,163.09375,0,0.0
272,1000,0.0,53.7,163.10546875,0,0.0
273,1000,0.0,57.3,163.10546875,0,0.0
274,1000,0.0,51.8,163.10546875,0,0.0
275,1000,0.0,49.7,163.125,0,0.0
276,1000,0.0,59.1,163.13671875,0,0.0
277,1000,0.0,59.7,163.16796875,0,0.0
278,1000,0.0,54.9,163.19921875,0,0.0
279,1000,0.0,56.1,163.26171875,0,0.0
280,1000,0.0,54.0,163.3203125,0,0.0
281,1000,0.0,48.9,163.37109375,0,0.0
282,1000,0.0,56.0,163.46875,0,0.0
283,1000,0.0,54.8,163.515625,0,0.0
284,1000,0.0,59.9,163.52734375,0,0.0
285,1000,0.0,40.7,163.56640625,0,0.0
286,1000,0.0,55.4,163.56640625,0,0.0
287,1000,0.0,60.6,163.63671875,0,0.0
288,1000,0.0,52.0,163.64453125,0,0.0
289,1000,0.0,43.4,163.65625,0,0.0
290,1000,0.0,45.3,163.66015625,0,0.0
291,1000,0.0,45.1,163.6640625,0,0.0
292,1000,0.0,43.6,163.671875,0,0.0
293,1000,0.0,54.7,163.6796875,0,0.0
294,1000,0.0,42.4,163.6796875,0,0.0
295,1000,0.0,44.8,163.6875,0,0.0
296,1000,0.0,46.9,163.69140625,0,0.0
297,1000,0.0,49.0,163.69140625,0,0.0
298,1000,0.0,50.0,163.69921875,0,0.0
299,1000,0.0,47.2,163.69921875,0,0.0
300,1000,0.0,50.3,163.70703125,0,0.0
301,1000,0.0,43.2,163.70703125,0,0.0
302,1000,0.0,47.7,163.70703125,0,0.0
303,1000,0.0,46.4,163.71875,0,0.0
304,1000,0.0,39.9,163.71875,0,0.0
305,1000,0.0,54.4,163.7265625,0,0.0
306,1000,0.0,53.0,163.7265625,0,0.0
307,1000,0.0,55.2,163.75390625,0,0.0
308,1000,0.0,60.0,163.76171875,0,0.0
309,1000,0.0,54.4,163.765625,0,0.0
310,1000,0.0,44.9,163.7734375,0,0.0
311,1000,0.0,55.4,163.7890625,0,0.0
312,1000,0.0,47.0,163.7890625,0,0.0
313,1000,0.0,55.6,163.7890625,0,0.0
314,1000,0.0,45.8,163.7890625,0,0.0
315,1000,0.0,51.1,163.7890625,0,0.0
316,1000,0.0,49.0,163.7890625,0,0.0
317,1000,0.0,40.3,163.7890625,0,0.0
318,1000,0.0,44.3,163.7890625,0,0.0
319,1000,0.0,45.9,163.7890625,0,0.0
320,1000,0.0,55.5,163.7890625,0,0.0
321,1000,0.0,51.2,163.7890625,0,0.0
322,1000,0.0,44.7,163.7890625,0,0.0
323,1000,0.0,48.3,163.7890625,0,0.0
324,1000,0.0,48.9,163.7890625,0,0.0
325,1000,0.0,44.1,163.7890625,0,0.0
326,1000,0.0,60.6,163.7890625,0,0.0
327,1000,0.0,55.2,163.7890625,0,0.0
328,1000,0.0,51.1,163.796875,0,0.0
329,1000,0.0,52.9,163.796875,0,0.0
330,1000,0.0,45.4,163.796875,0,0.0
331,1000,0.0,40.0,163.8046875,0,0.0
332,1000,0.0,56.6,163.8046875,0,0.0
333,1000,0.0,46.8,163.8046875,0,0.0
334,1000,0.0,53.2,163.8046875,0,0.0
335,1000,0.0,43.6,163.8125,0,0.0
336,1000,0.0,44.6,163.8125,0,0.0
337,1000,0.0,53.4,163.8125,0,0.0
338,1000,0.0,56.4,163.8125,0,0.0
339,1000,0.0,60.3,163.8203125,0,0.0
340,1000,0.0,43.6,163.828125,0,0.0
341,1000,0.0,52.1,163.828125,0,0.0
342,1000,0.0,59.7,163.828125,0,0.0
343,1000,0.0,47.2,163.828125,0,0.0
344,1000,0.0,48.0,163.828125,0,0.0
345,1000,0.0,58.6,163.828125,0,0.0
346,1000,0.0,50.0,163.83203125,0,0.0
347,1000,0.0,46.0,163.83984375,0,0.0
348,1000,0.0,50.0,163.83984375,0,0.0
349,1000,0.0,44.0,163.83984375,0,0.0
350,1000,0.0,47.8,163.84765625,0,0.0
351,1000,0.0,45.9,163.85546875,0,0.0
352,1000,0.0,57.9,163.86328125,0,0.0
353,1000,0.0,48.0,163.8671875,0,0.0
354,1000,0.0,61.2,163.875,0,0.0
355,1000,0.0,50.8,163.875,0,0.0
356,1000,0.0,53.1,163.875,0,0.0
357,1000,0.0,56.3,163.875,0,0.0
358,1000,0.0,53.7,163.875,0,0.0
359,1000,0.0,67.3,163.875,0,0.0
360,1000,0.0,72.6,163.875,0,0.0
361,1000,0.0,41.6,163.87890625,0,0.0
362,1000,0.0,19.6,163.87890625,0,0.0
363,1000,0.0,54.7,166.078125,0,0.0
364,1000,0.0,68.6,166.23046875,0,0.0
365,1000,0.0,57.2,166.23046875,0,0.0
366,1000,0.0,42.9,166.23046875,0,0.0
367,1000,0.0,44.2,166.23046875,0,0.0
368,1000,0.0,47.2,166.23046875,0,0.0
369,1000,0.0,46.2,166.23046875,0,0.0
370,1000,0.0,48.4,166.23046875,0,0.0
371,1000,0.0,40.9,166.23046875,0,0.0
372,1000,0.0,53.9,166.23046875,0,0.0
373,1000,0.0,42.6,166.23046875,0,0.0
374,1000,0.0,40.9,166.23046875,0,0.0
375,1000,0.0,49.5,166.23046875,0,0.0
376,1000,0.0,40.9,166.23046875,0,0.0
377,1000,0.0,42.9,166.23046875,0,0.0
378,1000,0.0,43.7,166.23046875,0,0.0
379,1000,0.0,46.9,166.23046875,0,0.0
380,1000,0.0,50.3,166.23046875,0,0.0
381,1000,0.0,50.5,166.23046875,0,0.0
382,1000,0.0,48.0,166.23046875,0,0.0
383,1000,0.0,40.6,166.23046875,0,0.0
384,1000,0.0,44.7,166.23046875,0,0.0
385,1000,0.0,48.4,166.23046875,0,0.0
386,1000,0.0,42.9,166.23046875,0,0.0
387,1000,0.0,46.2,166.23046875,0,0.0
388,1000,0.0,48.4,166.23046875,0,0.0
389,1000,0.0,43.4,166.23046875,0,0.0
390,1000,0.0,70.1,166.23046875,0,0.0
391,1000,0.0,55.6,166.23046875,0,0.0
392,1000,0.0,55.4,166.23046875,0,0.0
393,1000,0.0,56.6,166.23046875,0,0.0
394,1000,0.0,68.3,166.23046875,0,0.0
395,1000,0.0,58.0,166.23046875,0,0.0
396,1000,0.0,52.0,166.23046875,0,0.0
397,1000,0.0,50.0,166.23046875,0,0.0
398,1000,0.0,45.1,166.23046875,0,0.0
399,1000,0.0,51.1,166.23046875,0,0.0
400,1000,0.0,46.8,166.23046875,0,0.0
401,1000,0.0,35.9,166.23046875,0,0.0
402,1000,0.0,48.2,166.23046875,0,0.0
403,1000,0.0,44.0,166.23046875,0,0.0
404,1000,0.0,49.7,166.23046875,0,0.0
405,1000,0.0,58.8,166.23046875,0,0.0
406,1000,0.0,42.1,166.2421875,0,0.0
407,1000,0.0,48.3,166.2421875,0,0.0
408,1000,0.0,55.1,166.2421875,0,0.0
409,1000,0.0,49.4,166.2421875,0,0.0
410,1000,0.0,49.7,166.2421875,0,0.0
411,1000,0.0,50.0,166.2421875,0,0.0
412,1000,0.0,45.8,166.2421875,0,0.0
413,1000,0.0,43.4,166.2421875,0,0.0
414,1000,0.0,48.6,166.2421875,0,0.0
415,1000,0.0,47.0,166.25,0,0.0
416,1000,0.0,53.6,166.25,0,0.0
417,1000,0.0,51.9,166.25,0,0.0
418,1000,0.0,56.2,166.26171875,0,0.0
419,1000,0.0,52.0,166.26171875,0,0.0
420,1000,0.0,49.7,166.26171875,0,0.0
421,1000,0.0,53.6,166.265625,0,0.0
422,1000,0.0,50.0,166.2734375,0,0.0
423,1000,0.0,26.1,166.2734375,0,0.0
424,1000,0.0,9.7,166.2734375,0,0.0
425,1000,0.0,4.0,166.2734375,0,0.0
426,1000,0.0,3.5,166.2734375,0,0.0
427,1000,0.0,12.1,166.2734375,0,0.0
428,1000,0.0,11.9,166.28515625,0,0.0
429,1000,0.0,13.1,166.28515625,0,0.0
430,1000,0.0,11.9,166.28515625,0,0.0
431,1000,0.0,19.3,166.28515625,0,0.0
432,1000,0.0,7.9,166.28515625,0,0.0
433,1000,0.0,6.8,166.28515625,0,0.0
434,1000,0.0,11.8,166.28515625,0,0.0
435,1000,0.0,2.8,166.2890625,0,0.0
436,1000,0.0,10.1,166.296875,0,0.0
437,1000,0.0,2.3,166.296875,0,0.0
438,1000,0.0,2.2,166.296875,0,0.0
439,1000,0.0,2.3,166.296875,0,0.0
440,1000,0.0,5.1,166.296875,0,0.0
441,1000,0.0,2.2,166.296875,0,0.0
442,1000,0.0,2.8,166.296875,0,0.0
443,1000,0.0,9.6,166.30859375,0,0.0
444,1000,0.0,5.1,166.30859375,0,0.0
445,1000,0.0,4.6,166.30859375,0,0.0
446,1000,0.0,2.8,166.30859375,0,0.0
447,1000,0.0,3.4,166.30859375,0,0.0
448,1000,0.0,3.4,166.31640625,0,0.0
449,1000,0.0,1.7,166.31640625,0,0.0
450,1000,0.0,3.4,166.31640625,0,0.0
451,1000,0.0,3.4,166.31640625,0,0.0
452,1000,0.0,12.9,166.31640625,0,0.0
453,1000,0.0,10.7,166.31640625,0,0.0
454,1000,0.0,5.2,166.31640625,0,0.0
455,1000,0.0,13.7,166.31640625,0,0.0
456,1000,0.0,7.5,166.31640625,0,0.0
457,999,0.0,6.8,166.31640625,0,0.0
458,999,0.0,19.7,166.31640625,0,0.0
459,999,0.0,9.5,166.31640625,0,0.0
460,999,0.0,9.4,166.31640625,0,0.0
461,999,0.0,13.3,166.31640625,0,0.0
462,999,0.0,10.5,166.31640625,0,0.0
463,998,0.0,9.1,166.31640625,0,0.0
464,998,0.0,15.4,166.328125,0,0.0
465,998,0.0,2.8,166.328125,0,0.0
466,998,0.0,3.4,166.328125,0,0.0
